task_id,task_type,task_cpu_required,task_data_size_mb,deadline,node_id,node_queue_at_dispatch,node_load_at_dispatch,node_cpu_speed,creation_time,completion_time,latency,waiting_time,energy_consumed,predicted_latency,predicted_energy
3-415,GPS_TRACKING,941.1690629232997,0.2,200,FogNode_3,267,1.0,1899.4436001125757,879.8076812608382,12498.593207625052,11618.785526364214,11102.167993795652,44.68471902464124,,
3-418,SMART_HOME_CONTROL,73.96410225042794,0.1,150,FogNode_3,267,1.0,1899.4436001125757,884.6967337520462,12515.082434719345,11630.3857009673,11569.028192788795,3.5116593364263102,,
7-432,SENSOR_DATA_LOGGING,873.8511556219612,0.1,10000,FogNode_9,192,1.0,1349.236560939329,931.9454733037962,12515.779270617546,11583.83379731375,10917.107263645397,87.8916325265376,,
7-438,SENSOR_DATA_LOGGING,825.4813057998782,0.1,10000,FogNode_9,202,1.0,1349.236560939329,938.7709193342018,12518.949722880703,11580.178803546502,10954.89606139842,83.02661056189824,,
4-161,HEALTH_MONITORING,179.65975696168059,1.0,100,FogNode_1,101,1.0,1597.9384595498836,324.3386364193727,12526.419565885157,12202.080929465785,12000.754623704566,14.841259096265768,,
6-320,GPS_TRACKING,148.4918018878711,0.2,200,FogNode_4,95,1.0,1758.3565909566523,579.0285856149786,12532.12032249137,11953.091736876391,11846.739591704874,12.369901621495336,,
8-159,SMART_HOME_CONTROL,200.52681879117202,0.1,150,FogNode_8,53,1.0,770.9711269175084,343.86387705154664,12549.365394271568,12205.501517220022,11924.04444550129,19.061010163759065,,
4-438,SENSOR_DATA_LOGGING,921.0935986008537,0.1,10000,FogNode_3,267,1.0,1899.4436001125757,882.8847085751087,12550.169227477065,11667.284518901955,11162.694634171767,43.73157838511427,,
5-473,SMART_HOME_CONTROL,52.996939848236025,0.1,150,FogNode_9,202,1.0,1349.236560939329,939.1635958513413,12558.228928160568,11619.065332309227,11563.274583125838,5.330413002494537,,
0-445,E_COMMERCE_TRANSACTION,395.95924407010654,0.5,300,FogNode_7,247,1.0,1727.0272900361456,905.4263817147652,12577.632814521805,11672.20643280704,11395.017155856505,27.138682337443555,,
3-435,GPS_TRACKING,880.5807591475099,0.2,200,FogNode_7,246,1.0,1727.0272900361456,913.6836450928555,12588.554406325584,11674.870761232729,11140.80302979123,60.35419516746511,,
